ano,cbo2002,empregados,renda_sm
1986,731320,1865,6654.39
1986,732105,3457,19996.05
1986,732110,6840,34764.4
1986,732115,40,93.49
1986,732120,20070,129978.04
1986,732125,492,1647.59
1986,732130,959,3099.69
1986,732135,5,14.44
1986,740110,1848,4421.22
1986,741105,7243,33228.48
1986,741110,961,2108.33
1986,741115,2238,6217.16
1986,741120,465,1401.12
1986,741125,1434,3876.81
1986,742105,41,143.1
1986,742110,154,378.54
1986,742115,109,429.59
1986,742120,13,37.15
1986,742125,17,37.29
1986,742130,239,743.76
1986,742135,6,12.08
1986,742140,156,417.65
1986,750205,2201,20371.21
1986,751005,63,149.58
1986,751010,609,1075.69
1986,751015,115,210.63
1986,751020,1114,1919.7
1986,751105,88,194.39
1986,751115,248,523.76
1986,751120,40,80.18
1986,751125,2916,6217.76
1986,752110,8963,20310.58
1986,752115,592,2672.63
1986,752120,10,36.42
1986,752205,1060,3268.87
1986,752210,916,2981.96
1986,752215,11,53.16
1986,752220,121,435.42
1986,752225,19,56.99
1986,752230,1107,3086.53
1986,752235,3056,6786.58
1986,752305,56178,116303.49
1986,752310,103,267.78
1986,752315,189,387.23
1986,752320,331,1023.46
1986,752325,577,2230.3
1986,752330,762,2192.65
1986,752405,3193,7322.63
1986,752410,4,9.68
1986,752415,106,231.72
1986,752420,867,2437.9
1986,752425,98,394.24
1986,752430,311,550.73
1986,760105,857,5404.67
1986,760110,2406,14765.81
1986,760115,5840,14620.68
1986,760120,36699,107802.19
1986,760125,198563,408004.46
1986,760405,2940,19494.3
1986,760605,582,6511.32
1986,761105,2038,5852.49
1986,761110,126,329.43
1986,761205,2133,4912.91
1986,761220,2627,6821.85
1986,761225,10043,22955.84
1986,761230,20607,49401.02
1986,761235,346,862.78
1986,761240,3037,7000.9
1986,761250,1698,3801.19
1986,761255,732,1452.82
1986,761260,4935,13325.1
1986,761303,360,674.09
1986,761306,562,1592.75
1986,761309,11886,39117.43
1986,761312,1366,5004.62
1986,761315,1419,4250.58
1986,761318,87,294.49
1986,761321,1806,4035.62
1986,761324,461,1816.02
1986,761327,2316,5033.35
1986,761330,2438,8204.69
1986,761333,1668,4658.66
1986,761336,952,2314.92
1986,761339,357,1473.15
1986,761342,9,19.05
1986,761345,192,818.55
1986,761348,1087,3602.4
1986,761351,5067,11211.63
1986,761354,2276,9231.52
1986,761357,3086,9539.38
1986,761360,900,1896.98
1986,761363,1565,4359.07
1986,761366,122,473.16
1986,761405,632,1846.68
1986,761410,4779,13150.53
1986,761415,1888,4913.99
1986,761420,188,488.43
1986,761425,130,542.05
1986,761430,434,1323.81
1986,761435,1440,4259.27
1986,761805,2816,5016.14
1986,761815,9022,20043.84
1986,762105,499,1388.31
1986,762110,314,818.17
1986,762115,479,946.76
1986,762125,170,566.44
1986,762205,802,2332.54
1986,762220,299,803.91
1986,762315,289,710.42
1986,762335,103,293.21
1986,762340,744,1636.28
1986,763005,1910,4471.48
1986,763010,472,1771.08
1986,763020,1313,2102.47
1986,763110,9888,24335.06
1986,763120,1049,2810.43
1986,763205,1015,1812.33
1986,763210,98788,165710.4
1986,763215,77992,139722.78
1986,763310,2088,3558.92
1986,763320,306,464.28
1986,764105,192312,388409.76
1986,764110,821,1699.79
1986,764115,6479,14122.83
1986,764120,2276,3899.72
1986,764205,14961,32459.01
1986,764210,2367,3928.25
1986,764305,4479,8490.77
1986,765010,115,250.83
1986,765105,1140,2598.56
1986,765205,756,1452.74
1986,765215,541,879
1986,765225,552,1048.97
1986,765230,158,1068.04
1986,765235,4045,8622.58
1986,765310,2079,3929.02
1986,765315,1495,2361.13
1986,765405,347,1113.65
1986,766105,2191,11495.73
1986,766115,310,1715.78
1986,766120,8,22.36
1986,766125,36833,136971.37
1986,766145,3665,16920.42
1986,766205,18841,63584.68
1986,766215,8487,45281.03
1986,766220,25,71.37
1986,766225,801,4657.49
1986,766250,5473,20980.96
1986,766310,16,70.75
1986,766315,23525,56851.44
1986,766320,1677,7347.89
1986,766325,79,274.03
1986,766405,50,257.24
1986,766410,2525,11747.04
1986,766415,462,1819.86
1986,766420,149,489.56
1986,768105,3522,10532.62
1986,768110,1633,4121.4
1986,768115,36,61.74
1986,768120,147,249.23
1986,768125,1691,2653.84
1986,768130,573,1236.41
1986,768205,316,528.48
1986,768210,792,2151.03
1986,768305,995,2063.28
1986,768310,2310,6101.61
1986,768315,341,481.15
1986,768320,13701,26625.05
1986,768325,616,1099.62
1986,768605,5700,16407.29
1986,768610,878,4376.87
1986,768615,1044,3196.01
1986,768620,1141,4476.99
1986,768625,1475,4657.15
1986,768630,24,45.67
1986,768705,65,223.29
1986,770105,2878,17502
1986,771105,42861,107734.91
1986,771110,1986,12616.88
1986,771115,118,453.06
1986,771120,257,721.97
1986,772105,1184,2615.97
1986,772110,12857,19978.45
1986,772115,433,867.44
1986,773105,894,1709.12
1986,773110,2162,3980.75
1986,773115,339,1004.22
1986,773120,10630,19432.96
1986,773125,1297,1969.35
1986,773130,487,926.34
1986,773205,589,1616.43
1986,773210,8441,16318.34
1986,773215,852,2305.42
1986,773220,135,273.14
1986,773310,50,130.2
1986,773315,134,327.53
1986,773320,2012,4348.05
1986,773325,7252,15815.07
1986,773330,92,181.69
1986,773335,539,1124.81
1986,773340,1384,2757.71
1986,773345,200,460.45
1986,773350,686,1840.45
1986,773355,779,1718.96
1986,773415,1112,2832.13
1986,775105,573,1073.23
1986,775110,814,1633.92
1986,775115,5225,10099.39
1986,775120,67,193.61
1986,776405,65,267.28
1986,776410,1119,2164.55
1986,776415,768,1439.72
1986,776420,392,479.14
1986,776425,9,14.8
1986,776430,520,749.96
1986,777105,216,575.96
1986,777110,267,927.12
1986,777115,507,1728.8
1986,777205,147,373.27
1986,777210,1476,3088.97
1986,781705,613,4322.88
1986,782105,960,3324.03
1986,782110,1048,8188.91
1986,782115,3317,22124.22
1986,782125,74,340.89
1986,782130,9365,54278.09
1986,782135,834,2255.82
1986,782140,331,1092.22
1986,782145,38,131.16
1986,782205,2122,6818.24
1986,782210,118,472.71
1986,782220,21233,109757.62
1986,782305,42457,165252.7
1986,782310,29988,97077.9
1986,782315,1688,3857.34
1986,782410,126207,467797.83
1986,782415,1011,2503.92
1986,782505,9225,28790.26
1986,782510,242370,738922.99
1986,782610,6929,60603.98
1986,782615,537,3462.66
1986,782620,1130,3685.11
1986,782625,4216,20497.9
1986,782705,5491,34856.27
1986,782715,1859,10596.54
1986,782805,188,554.67
1986,782810,384,955.27
1986,782820,375,867.24
1986,783105,122,391.45
1986,783110,4896,21855.44
1986,783205,288,611.73
1986,783210,58754,135452.31
1986,783215,12929,26237.9
1986,783220,15154,79061.38
1986,783225,61073,131888.57
1986,784105,42983,80005.58
1986,784110,10469,28484.27
1986,784115,1499,3040.54
1986,784120,1366,4939.08
1986,784125,709,1840.52
1986,784205,146316,330074.17
1986,810105,1455,34421.46
1986,810110,9504,82275.94
1986,810205,3261,30864.34
1986,811005,297,1047.92
1986,811010,107,144.59
1986,811105,155,521.21
1986,811110,1602,7007.7
1986,811115,523,2926.97
1986,811125,865,4049.67
1986,811130,4558,17716.16
1986,811205,1762,8051.42
1986,811215,17,49.71
1986,811305,1263,4879.99
1986,811310,2970,32326.23
1986,811315,1,1.97
1986,811320,159,473.44
1986,811330,353,1420.76
1986,811335,37,134.43
1986,811405,5268,22591.22
1986,811410,858,3243.43
1986,811415,109,287.81
1986,811420,2820,26366.19
1986,811425,1291,5206.33
1986,811430,571,2416.82
1986,811505,3677,48132.12
1986,811510,1359,20689.35
1986,811605,577,2978.4
1986,811610,6,33.86
1986,811615,174,1667.07
1986,811620,150,549.53
1986,811625,16,119.26
1986,811630,115,760.09
1986,811645,49,215.24
1986,811650,97,507.66
1986,811705,488,1818.97
1986,811710,1168,3192.07
1986,811715,4176,25059.37
1986,811725,14,26.9
1986,811735,209,371.19
1986,811745,2304,8392.39
1986,811750,1499,4445.26
1986,811760,17013,39130.64
1986,811770,10749,32178.34
1986,811775,308,939.94
1986,811810,223,750.11
1986,812105,1,1.22
1986,818105,3,14.91
1986,818110,8003,29053.09
1986,820110,1914,5110.41
1986,821110,575,3084.64
1986,821205,2001,6988.57
1986,821210,284,1781.06
1986,821215,2195,10841.48
1986,821220,233,902.62
1986,821225,461,1769
1986,821230,8,19.87
1986,821235,50,107.86
1986,821255,2,5.68
1986,821305,1144,5501.97
1986,821310,256,1389.66
1986,821315,1423,6688.28
1986,821320,778,5499.21
1986,821325,100,349.02
1986,821330,3,5.98
1986,821405,8,51.5
1986,821410,502,2964.18
1986,821420,341,1034.3
1986,821425,300,1310.78
1986,821435,1799,6465.84
1986,821440,2084,10499.75
1986,821445,1,1.44
1986,821450,11976,42449.73
1986,822105,651,2598.08
1986,822110,89,568.49
1986,822115,812,3214.51
1986,822120,12,38.9
1986,822125,84,646.82
1986,823105,55,155.57
1986,823110,638,2135.1
1986,823115,430,973.21
1986,823120,161,435.66
1986,823125,230,688.18
1986,823210,106,402.99
1986,823215,415,2368.81
1986,823220,119,617.98
1986,823230,43,124.58
1986,823235,66,221.54
1986,823240,413,2961.31
1986,823245,77,312.35
1986,823250,520,2469.76
1986,823255,939,3570.24
1986,823265,2105,7940.3
1986,823315,1248,3088.45
1986,823320,3815,10417.61
1986,823325,2384,4085.83
1986,823330,24,37.46
1986,828105,953,1211.3
1986,828110,7079,9107.68
1986,830105,8174,43985.15
1986,831105,4564,19075.14
1986,831110,235,1526.22
1986,831115,1058,4363.3
1986,831125,1,0.92
1986,832105,254,1534.65
1986,832115,1785,9768.45
1986,832120,1816,8419.04
1986,832125,9,32.95
1986,832135,1817,8759.22
1986,833105,1260,3597.06
1986,833110,1481,4252.08
1986,833115,88,207.8
1986,833120,1657,6551.18
1986,833125,341,1008.42
1986,833205,2758,5894.33
1986,840105,5013,36400.02
1986,840115,6042,9943.24
1986,841105,493,1723.67
1986,841110,37,140.32
1986,841115,1926,4926.81
1986,841210,367,587.92
1986,841305,25407,80016.84
1986,841310,416,1078.25
1986,841315,1060,3724.24
1986,841320,258,713.97
1986,841408,1503,2818.27
1986,841416,65,183.02
1986,841420,211,791.35
1986,841428,6,29.97
1986,841432,70,167.39
1986,841440,751,1360.16
1986,841444,338,830.13
1986,841448,326,800.85
1986,841456,1216,3796.45
1986,841460,1247,3428.86
1986,841464,80,300.37
1986,841468,2057,4298.25
1986,841472,315,1275.54
1986,841476,12038,28056.88
1986,841484,5957,4426.26
1986,841505,8626,21647.06
1986,841605,58,134.76
1986,841610,591,1410.82
1986,841615,203,715.91
1986,841620,362,1456.9
1986,841625,101,198.05
1986,841630,92,171.36
1986,841705,77,120.75
1986,841710,171,899.54
1986,841715,460,1727.1
1986,841720,1328,3051.12
1986,841725,24,69.79
1986,841730,213,1191.71
1986,841735,2,16.37
1986,841740,35,86.35
1986,841745,257,974.33
1986,841805,3937,6770.87
1986,841815,3694,9353.73
1986,842105,239,470.08
1986,842110,122,508.32
1986,842115,544,2047.2
1986,842125,169,40.34
1986,842210,321,437.29
1986,842230,35,40.19
1986,848105,138,356.48
1986,848110,530,1068.63
1986,848115,5417,11238.1
1986,848205,284,810.83
1986,848210,778,1629.73
1986,848215,95,238.04
1986,848305,27478,48083.35
1986,848310,6572,14794.43
1986,848315,4760,9179.4
1986,848325,1007,1860.29
1986,848405,423,2098.22
1986,848415,2,3.71
1986,848420,24,69.27
1986,848505,19959,35176.22
1986,848510,12933,25269.14
1986,848515,3793,9068.56
1986,848520,14847,28519.3
1986,848525,1804,3417.03
1986,860105,293,1763.79
1986,860110,3316,32193.32
1986,860115,785,5462.66
1986,861105,3569,34599.8
1986,861110,852,7497.71
1986,861115,1273,11617.39
1986,861120,64,850.26
1986,861205,7757,70519.14
1986,862105,260,594.81
1986,862110,2881,27898.5
1986,862115,48,152.28
1986,862120,9217,40977.75
1986,862130,1116,4317.2
1986,862140,4425,17588.63
1986,862150,25603,99659.91
1986,862205,7627,34841.55
1986,862305,1,2.8
1986,862310,243,764.92
1986,862405,245,1173.67
1986,862505,816,3495.14
1986,862515,331,946.55
1986,910105,8,24.82
1986,911120,2147,8737.53
1986,911130,442,3651.48
1986,911205,5612,22744.72
1986,911305,77059,485284.74
1986,911310,957,5998.23
1986,911315,565,2018.04
1986,911320,8043,37417.31
1986,911325,1571,11168.9
1986,913105,464,1891.85
1986,913110,1564,8158.86
1986,913115,3656,12978.64
1986,913120,4904,27669.83
1986,914105,5422,35811.56
1986,914110,150,643.61
1986,914305,230,1011.93
1986,914405,111129,359279.56
1986,914415,2173,5151.73
1986,914420,7153,28279.28
1986,914425,24610,86378.71
1986,919105,6688,28398.88
1986,919110,8107,23737.57
1986,919115,199,831.58
1986,919310,981,1976.77
1986,950105,3,19.29
1986,951105,49061,318628.15
1986,953105,349,2700.76
1986,953110,616,5070.14
1986,953115,11571,39806.81
1986,954120,601,2998.51
1986,954125,105,405.58
1986,954205,1051,2523.11
1986,954305,1886,6524.12
1986,991105,4,13.82
1986,991310,3155,12442.87
1986,992115,12396,28145.24
1987,111105,429,839.95
1987,111110,3,31.61
1987,111115,1,36.81
1987,111120,103,2253.07
1987,111225,51,393.97
1987,111305,2778,76430.54
1987,111325,69,2341.39
1987,111330,263,12810.07
1987,111340,2924,143028.81
1987,111345,402,17834.4
1987,111405,31527,330995.75
1987,111410,270140,1716955.51
1987,111415,159565,2241881.08
1987,114405,1593,19109.75
1987,121005,75842,1609633.19
1987,121010,37123,740894.48
1987,122205,5866,39682.57
1987,131305,759,14054.85
1987,141105,2833,14009.94
1987,141115,3444,14933.38
1987,141205,4978,51453.88
1987,141305,10684,183471.65
1987,141405,282253,682360.69
1987,141410,251406,851923.15
1987,141415,29996,212149.33
1987,141420,43059,421061.93
1987,141505,67960,156489.93
1987,141510,56229,118122.87
1987,141515,597,1472.55
1987,141520,49,120.07
1987,141605,2617,34759.58
1987,141610,47602,187369.58
1987,141615,142082,495437.72
1987,141705,14,187.3
1987,141710,3,17.48
1987,141720,88112,357329.27
1987,142105,58140,1063219.04
1987,142115,15440,379320.22
1987,142205,70,725.38
1987,142210,5436,85956.2
1987,142305,12839,179486.93
1987,142310,1718,33409.03
1987,142315,9,64.76
1987,142320,61117,692449.16
1987,142405,3851,75269.44
1987,142510,61,378.8
1987,142515,9,53.49
1987,142605,2534,81420.87
1987,203005,1927,17701.43
1987,203010,112,749.66
1987,203015,3980,20447.11
1987,203020,16564,109505.44
1987,203025,109,428.44
1987,203120,30,158.18
1987,203210,2,33.93
1987,203215,3,13.38
1987,203520,253,3876.06
1987,204105,1115,16810.78
1987,211105,84,1337.71
1987,211110,198,4268.73
1987,211115,620,8874.38
1987,211205,2276,28662.81
1987,211210,52,724.85
1987,212305,12,106.52
1987,212405,35965,755777.69
1987,212410,2,2.07
1987,212420,186,989.65
1987,213105,741,10237.61
1987,213110,6,66.49
1987,213120,2193,28242.62
1987,213150,22,148.68
1987,213155,43,830.62
1987,213160,13,248.69
1987,213175,6,31.15
1987,213205,37542,487310.08
1987,213210,2079,41667
1987,213305,11,82.32
1987,213310,38143,357374.38
1987,213315,303,2942.65
1987,213405,2811,71478.24
1987,213415,1042,20218.59
1987,214105,6022,93418.11
1987,214110,5912,35332.74
1987,214115,979,4527.19
1987,214120,36,439.29
1987,214125,81,1030.11
1987,214205,35246,663250.48
1987,214210,29,332.63
1987,214215,1838,26169.15
1987,214225,1030,26287.92
1987,214230,116,2417.61
1987,214240,325,6959.43
1987,214245,304,6590.41
1987,214255,1131,17916.12
1987,214260,324,5254.92
1987,214265,8,107.75
1987,214305,17153,442923.93
1987,214310,5071,108610.95
1987,214325,620,12961.4
1987,214340,4578,103478.52
1987,214355,14214,286720.73
1987,214365,240,4054.17
1987,214405,19865,482365.43
1987,214410,457,5176.63
1987,214415,10,351.46
1987,214425,166,5184.46
1987,214430,501,14035.15
1987,214505,8927,192186.02
1987,214510,104,2294.03
1987,214520,215,5271.98
1987,214525,1172,50832.3
1987,214605,1733,32054.93
1987,214610,1536,39961.06
1987,214705,4168,117251.16
1987,214805,433,5328.59
1987,214905,2007,38657.19
1987,214910,1284,25162.91
1987,214915,1604,26876
1987,214925,208,4329.73
1987,215105,1986,21631.37
1987,215115,2274,53761.85
1987,215135,3878,18622.21
1987,215140,332,1310.89
1987,215205,2464,43805.97
1987,215210,360,9533.05
1987,215220,69,1232.08
1987,215305,4820,149225.13
1987,215310,65,112.16
1987,215315,56,328.97
1987,221105,1956,18165.14
1987,222105,48767,435579.79
1987,222110,164248,960079.85
1987,222115,4,40.09
1987,222120,726,10365.42
1987,223103,290,3346.02
1987,223104,472,5387.23
1987,223105,24,208.85
1987,223106,809,6474.16
1987,223110,1895,16432.12
1987,223112,77,813.77
1987,223115,56490,487127.58
1987,223117,252,2076.64
1987,223118,4665,62349.68
1987,223120,6,32.49
1987,223124,807,15649.72
1987,223125,106,836.54
1987,223126,83,538.45
1987,223132,1975,16661.69
1987,223134,64,740.05
1987,223135,14,50.24
1987,223137,306,4962.75
1987,223139,70,620.24
1987,223142,265,2051.14
1987,223144,329,2598.52
1987,223146,674,5779.11
1987,223147,264,2301.29
1987,223149,3535,28648.05
1987,223150,2619,33830.74
1987,223151,88,670.04
1987,223152,38,284.92
1987,223153,1533,11144.89
1987,223154,36,347.85
1987,223156,296,3558.13
1987,223157,198,1629.39
1987,223208,28986,244753.14
1987,223212,214,1737.84
1987,223236,148,976.15
1987,223240,20,150.02
1987,223244,37,165.41
1987,223248,20,101.45
1987,223256,236,810.28
1987,223260,12,69.71
1987,223268,102,1365.23
1987,223272,1232,7445.94
1987,223305,8033,98693.55
1987,223310,497,5832.22
1987,223405,19446,89627.76
1987,223410,3036,18108.83
1987,223505,133709,565014.08
1987,223520,176,620.65
1987,223525,36,160.23
1987,223530,1819,11382.31
1987,223545,199,1302.65
1987,223550,88,393.92
1987,223555,109,528.56
1987,223560,188,983.66
1987,223605,5090,20278.77
1987,223705,3372,20809.09
1987,223710,110470,243504.83
1987,223810,864,4344.06
1987,223905,851,3810.15
1987,223910,50,292.97
1987,224115,84,386.03
1987,224120,331,1220.73
1987,224125,13861,62229.89
1987,224130,1127,5190.33
1987,224135,302,1335.86
1987,231105,62548,149818.3
1987,231205,500292,2272180.97
1987,231210,303536,846477.53
1987,231305,4556,48625.97
1987,231310,314864,1705522.11
1987,231325,2140,7057.62
1987,231335,3974,10204.44
1987,231340,3243,10566.61
1987,232110,2195,7338.54
1987,232115,3578,11192.71
1987,232130,2088,7715.95
1987,232135,1832,5661.29
1987,232140,2924,9296.81
1987,232145,6993,27640.11
1987,232150,5015,15732.06
1987,232155,3560,12304.46
1987,232160,537,1178.98
1987,232165,2002,6930.43
1987,233110,14476,88866.89
1987,233115,179,1285.03
1987,233120,1288,2856.87
1987,233125,1733,7341.91
1987,233130,553,2794.61
1987,233135,530,2150.85
1987,233205,218,930.85
1987,233210,7446,65486.42
1987,233215,2224,13317.66
1987,234105,2827,33729.29
1987,234110,1423,14752.36
1987,234115,469,2977.31
1987,234125,80,617.25
1987,234205,668,7975.77
1987,234210,1070,10379.8
1987,234215,25,195.72
1987,234305,279,3252.48
1987,234310,9707,117686.5
1987,234315,8970,79107.15
1987,234320,158,2143.47
1987,234405,16980,238900.05
1987,234410,920,8338.53
1987,234415,799,7344.28
1987,234420,119,1540.82
1987,234425,228,1527.65
1987,234435,851,8476.67
1987,234505,37274,617429.15
1987,234510,652,4662.06
1987,234515,17271,110353.31
1987,234520,382,2078.12
1987,234604,2830,26613.52
1987,234616,2054,8501.8
1987,234624,1585,11025.64
1987,234648,348,2341.79
1987,234672,195,881.47
1987,234676,348,2474.77
1987,234705,126,1042.85
1987,234720,135,1036.76
1987,234730,2403,13571.4
1987,234735,637,4984.97
1987,234740,465,4108.88
1987,234745,909,7639.84
1987,234760,1970,11535.13
1987,234770,705,4517.51
1987,234805,8181,78165.85
1987,234810,1469,10420.06
1987,234815,1022,5126.79
1987,234910,180,2350.42
1987,239205,152,567.91
1987,239210,2893,7657.72
1987,239215,1800,3940.87
1987,239225,111,464.6
1987,239405,5107,34515
1987,239410,8746,55051.15
1987,239420,842,2235.15
1987,239430,11563,74171.43
1987,241005,25072,403868.08
1987,241010,822,13939.42
1987,241015,273,2880.21
1987,241020,245,4958.92
1987,241025,24,125.2
1987,241030,122,2299.99
1987,241035,1425,15044.06
1987,241040,6645,174814.26
1987,241210,1016,27251.09
1987,241215,346,8726.97
1987,241335,292,1514.71
1987,242305,2711,67716.79
1987,251105,48,734.92
1987,251115,10,249.64
1987,251120,1290,17945.79
1987,251205,12247,246846.88
1987,251210,39,389.04
1987,251215,3558,60766.04
1987,251225,45554,713107.32
1987,251305,501,6813.55
1987,251405,987,9889.02
